timestamp,name,category,confidence,distance_m,risk,x1,y1,x2,y2
2026-02-21T13:06:20.943,person,human,0.903,2.49,danger,229,9,1169,713
2026-02-21T13:06:20.943,person,human,0.855,2.94,danger,0,115,230,710
2026-02-21T13:06:21.113,person,human,0.773,2.49,danger,13,8,1204,710
2026-02-21T13:06:21.113,person,human,0.837,3.29,danger,0,114,178,646
2026-02-21T13:06:21.279,person,human,0.929,2.5,danger,225,8,1216,707
2026-02-21T13:06:21.279,person,human,0.855,2.96,danger,0,119,231,711
2026-02-21T13:06:21.444,person,human,0.906,2.5,danger,233,9,1171,710
2026-02-21T13:06:21.444,person,human,0.757,2.95,danger,0,116,231,710
2026-02-21T13:06:21.613,person,human,0.887,2.49,danger,229,8,1124,710
2026-02-21T13:06:21.613,person,human,0.859,2.95,danger,0,116,230,710
2026-02-21T13:06:21.780,person,human,0.877,2.48,danger,224,5,1110,710
2026-02-21T13:06:21.780,person,human,0.832,2.96,danger,0,119,231,711
2026-02-21T13:06:21.944,person,human,0.879,2.49,danger,232,5,1113,709
2026-02-21T13:06:21.944,person,human,0.851,2.95,danger,0,117,231,711
2026-02-21T13:06:22.112,person,human,0.863,2.48,danger,227,4,1116,710
2026-02-21T13:06:22.112,person,human,0.845,2.92,danger,0,110,231,710
2026-02-21T13:06:22.278,person,human,0.876,2.48,danger,223,4,1106,710
2026-02-21T13:06:22.278,person,human,0.785,2.93,danger,0,114,231,711
2026-02-21T13:06:22.445,person,human,0.876,2.48,danger,230,3,1115,710
2026-02-21T13:06:22.445,person,human,0.818,2.95,danger,0,116,231,710
2026-02-21T13:06:22.616,person,human,0.866,2.48,danger,222,4,1115,710
2026-02-21T13:06:22.616,person,human,0.830,2.94,danger,0,115,230,710
2026-02-21T13:06:22.779,person,human,0.874,2.48,danger,225,4,1119,710
2026-02-21T13:06:22.779,person,human,0.851,2.96,danger,0,119,232,711
2026-02-21T13:06:22.943,person,human,0.859,2.48,danger,230,4,1122,710
2026-02-21T13:06:22.943,person,human,0.851,2.95,danger,0,117,231,711
2026-02-21T13:06:23.112,person,human,0.868,2.48,danger,231,4,1125,710
2026-02-21T13:06:23.112,person,human,0.837,2.96,danger,0,120,232,711
2026-02-21T13:06:23.286,person,human,0.868,2.48,danger,219,3,1127,710
2026-02-21T13:06:23.286,person,human,0.801,2.95,danger,0,117,231,710
2026-02-21T13:06:23.442,person,human,0.880,2.48,danger,228,3,1135,710
2026-02-21T13:06:23.442,person,human,0.864,2.94,danger,0,114,232,710
2026-02-21T13:06:23.610,person,human,0.853,2.48,danger,217,4,1138,710
2026-02-21T13:06:23.610,person,human,0.731,2.94,danger,0,116,231,711
2026-02-21T13:06:23.772,person,human,0.882,2.48,danger,216,3,1174,709
2026-02-21T13:06:23.772,person,human,0.782,2.95,danger,0,117,230,711
2026-02-21T13:06:23.942,person,human,0.899,2.46,danger,223,2,1210,712
2026-02-21T13:06:23.942,person,human,0.879,2.94,danger,0,115,230,711
2026-02-21T13:06:24.120,person,human,0.902,2.47,danger,210,2,1238,710
2026-02-21T13:06:24.120,person,human,0.877,2.95,danger,0,117,231,710
2026-02-21T13:06:24.276,person,human,0.915,2.46,danger,228,1,1197,712
2026-02-21T13:06:24.276,person,human,0.882,2.95,danger,0,117,232,710
2026-02-21T13:06:24.443,person,human,0.926,2.46,danger,226,2,1194,712
2026-02-21T13:06:24.443,person,human,0.873,2.97,danger,0,121,232,711
2026-02-21T13:06:24.611,person,human,0.917,2.48,danger,237,6,1221,711
2026-02-21T13:06:24.611,person,human,0.891,2.95,danger,0,117,233,711
2026-02-21T13:06:24.777,person,human,0.902,2.46,danger,248,0,1194,710
2026-02-21T13:06:24.777,person,human,0.860,2.96,danger,0,119,235,711
2026-02-21T13:06:24.945,person,human,0.907,2.48,danger,246,7,1199,712
2026-02-21T13:06:24.945,person,human,0.871,2.96,danger,1,120,233,712
2026-02-21T13:06:25.110,person,human,0.904,2.51,danger,249,14,1183,711
2026-02-21T13:06:25.110,person,human,0.870,2.94,danger,1,117,232,712
2026-02-21T13:06:25.110,person,human,0.461,7.85,warning,163,491,338,714
2026-02-21T13:06:25.285,person,human,0.907,2.56,danger,251,28,1185,711
2026-02-21T13:06:25.285,person,human,0.868,2.93,danger,1,114,233,711
2026-02-21T13:06:25.444,person,human,0.907,2.55,danger,247,24,1181,711
2026-02-21T13:06:25.444,person,human,0.851,2.93,danger,0,114,233,712
2026-02-21T13:06:25.608,person,human,0.912,2.49,danger,252,8,1176,711
2026-02-21T13:06:25.608,person,human,0.864,2.92,danger,0,113,234,712
2026-02-21T13:06:25.776,person,human,0.905,2.48,danger,249,6,1172,711
2026-02-21T13:06:25.776,person,human,0.818,2.93,danger,0,114,233,712
2026-02-21T13:06:25.943,person,human,0.903,2.5,danger,251,10,1173,711
2026-02-21T13:06:25.943,person,human,0.801,2.95,danger,0,118,233,712
2026-02-21T13:06:26.110,person,human,0.907,2.48,danger,248,7,1181,712
2026-02-21T13:06:26.110,person,human,0.778,2.96,danger,0,120,233,711
2026-02-21T13:06:26.277,person,human,0.909,2.49,danger,248,9,1174,713
2026-02-21T13:06:26.277,person,human,0.858,2.94,danger,0,116,233,712
2026-02-21T13:06:26.443,person,human,0.904,2.49,danger,247,9,1175,713
2026-02-21T13:06:26.443,person,human,0.821,2.95,danger,0,118,233,712
2026-02-21T13:06:26.609,person,human,0.906,2.51,danger,249,14,1173,712
2026-02-21T13:06:26.609,person,human,0.775,2.94,danger,0,115,236,711
2026-02-21T13:06:26.778,person,human,0.887,2.51,danger,256,17,1163,713
2026-02-21T13:06:26.778,person,human,0.759,2.94,danger,0,116,235,711
2026-02-21T13:06:26.943,person,human,0.892,2.59,danger,269,37,1195,712
2026-02-21T13:06:26.943,person,human,0.866,2.93,danger,0,114,230,712
2026-02-21T13:06:26.943,person,human,0.541,7.81,warning,162,491,336,715
2026-02-21T13:06:27.101,person,human,0.900,2.7,danger,290,63,1191,712
2026-02-21T13:06:27.101,person,human,0.828,2.96,danger,0,120,230,712
2026-02-21T13:06:27.101,person,human,0.684,7.81,warning,168,493,333,717
2026-02-21T13:06:27.242,person,human,0.903,2.78,danger,297,83,1168,712
2026-02-21T13:06:27.242,person,human,0.672,2.94,danger,0,116,233,712
2026-02-21T13:06:27.409,person,human,0.906,2.88,danger,301,105,1163,712
2026-02-21T13:06:27.409,person,human,0.737,2.93,danger,0,115,233,712
2026-02-21T13:06:27.577,person,human,0.919,2.92,danger,303,113,1168,712
2026-02-21T13:06:27.577,person,human,0.738,2.96,danger,0,120,230,712
2026-02-21T13:06:27.577,person,human,0.513,7.71,warning,163,492,333,719
2026-02-21T13:06:27.744,person,human,0.911,2.93,danger,301,115,1171,712
2026-02-21T13:06:27.744,person,human,0.784,2.96,danger,0,120,230,711
2026-02-21T13:06:27.910,person,human,0.918,2.94,danger,303,117,1166,712
2026-02-21T13:06:27.910,person,human,0.777,2.95,danger,0,119,230,712
2026-02-21T13:06:27.910,person,human,0.486,7.74,warning,167,491,348,717
2026-02-21T13:06:28.076,person,human,0.780,2.95,danger,0,119,230,713
2026-02-21T13:06:28.076,person,human,0.922,2.97,danger,306,122,1167,712
2026-02-21T13:06:28.076,person,human,0.605,7.74,warning,167,492,339,718
2026-02-21T13:06:28.243,person,human,0.768,2.96,danger,0,120,231,712
2026-02-21T13:06:28.243,person,human,0.924,2.98,danger,308,125,1165,712
2026-02-21T13:06:28.411,person,human,0.728,2.96,danger,0,121,232,712
2026-02-21T13:06:28.411,person,human,0.916,2.98,danger,312,124,1163,712
2026-02-21T13:06:28.411,person,human,0.485,8.5,warning,225,491,354,697
2026-02-21T13:06:28.576,person,human,0.921,2.97,danger,317,122,1158,712
2026-02-21T13:06:28.576,person,human,0.741,2.97,danger,0,123,232,713
2026-02-21T13:06:28.576,person,human,0.515,8.25,warning,222,491,356,703
2026-02-21T13:06:28.742,person,human,0.926,2.95,danger,320,118,1159,712
2026-02-21T13:06:28.742,person,human,0.741,2.96,danger,0,122,232,713
2026-02-21T13:06:28.742,person,human,0.553,8.45,warning,224,491,356,698
2026-02-21T13:06:28.909,person,human,0.920,2.93,danger,319,115,1159,712
2026-02-21T13:06:28.909,person,human,0.685,2.97,danger,0,122,232,712
2026-02-21T13:06:28.909,person,human,0.551,7.74,warning,160,489,354,715
2026-02-21T13:06:29.075,person,human,0.921,2.94,danger,316,116,1155,712
2026-02-21T13:06:29.075,person,human,0.797,2.97,danger,0,123,230,713
2026-02-21T13:06:29.075,person,human,0.479,7.71,warning,157,489,355,716
2026-02-21T13:06:29.241,person,human,0.914,2.94,danger,312,116,1157,712
2026-02-21T13:06:29.241,person,human,0.720,2.98,danger,0,124,233,712
2026-02-21T13:06:29.241,person,human,0.520,8.14,warning,223,492,356,707
2026-02-21T13:06:29.408,person,human,0.904,2.93,danger,306,115,1170,712
2026-02-21T13:06:29.408,person,human,0.719,2.98,danger,0,123,233,711
2026-02-21T13:06:29.408,person,human,0.535,8.37,warning,223,492,357,701
2026-02-21T13:06:29.565,person,human,0.906,2.9,danger,309,110,1172,713
2026-02-21T13:06:29.565,person,human,0.797,2.94,danger,0,116,229,712
2026-02-21T13:06:29.565,person,human,0.662,7.74,warning,168,492,355,718
2026-02-21T13:06:29.703,person,human,0.904,2.92,danger,300,112,1210,712
2026-02-21T13:06:29.703,person,human,0.830,2.92,danger,0,112,230,712
2026-02-21T13:06:29.703,person,human,0.519,7.78,warning,167,491,358,716
2026-02-21T13:06:29.874,person,human,0.900,2.89,danger,305,107,1238,713
2026-02-21T13:06:29.874,person,human,0.706,2.92,danger,0,111,228,711
2026-02-21T13:06:29.874,person,human,0.472,8.06,warning,221,491,357,708
2026-02-21T13:06:30.042,person,human,0.888,2.88,danger,304,106,1253,713
2026-02-21T13:06:30.042,person,human,0.753,2.92,danger,0,112,229,711
2026-02-21T13:06:30.042,person,human,0.494,8.93,warning,226,491,358,687
2026-02-21T13:06:30.209,person,human,0.876,2.88,danger,306,105,1238,713
2026-02-21T13:06:30.209,person,human,0.693,2.92,danger,0,112,229,712
2026-02-21T13:06:30.209,person,human,0.686,7.71,warning,167,492,354,719
2026-02-21T13:06:30.375,person,human,0.903,2.88,danger,306,105,1246,713
2026-02-21T13:06:30.375,person,human,0.739,2.94,danger,0,117,229,712
2026-02-21T13:06:30.375,person,human,0.475,7.92,warning,216,491,357,712
2026-02-21T13:06:30.542,person,human,0.905,2.87,danger,301,104,1264,713
2026-02-21T13:06:30.542,person,human,0.773,2.92,danger,1,112,229,712
2026-02-21T13:06:30.542,person,human,0.488,8.54,warning,223,490,357,695
2026-02-21T13:06:30.709,person,human,0.906,2.87,danger,301,103,1273,713
2026-02-21T13:06:30.709,person,human,0.751,2.92,danger,0,113,231,712
2026-02-21T13:06:30.709,person,human,0.614,7.71,warning,165,490,355,717
2026-02-21T13:06:30.873,person,human,0.915,2.86,danger,292,102,1276,713
2026-02-21T13:06:30.873,person,human,0.772,2.93,danger,0,114,231,712
2026-02-21T13:06:30.873,person,human,0.548,7.74,warning,165,490,353,716
2026-02-21T13:06:31.041,person,human,0.905,2.86,danger,272,101,1276,713
2026-02-21T13:06:31.041,person,human,0.807,2.93,danger,0,114,230,712
2026-02-21T13:06:31.041,person,human,0.669,7.68,warning,167,489,327,717
2026-02-21T13:06:31.209,person,human,0.885,2.85,danger,231,99,1278,713
2026-02-21T13:06:31.209,person,human,0.802,2.93,danger,0,114,230,711
2026-02-21T13:06:31.209,person,human,0.545,7.74,warning,163,489,329,715
2026-02-21T13:06:31.377,person,human,0.872,2.85,danger,231,98,1279,713
2026-02-21T13:06:31.377,person,human,0.844,2.92,danger,0,113,231,712
2026-02-21T13:06:31.377,person,human,0.635,7.74,warning,161,489,329,715
2026-02-21T13:06:31.542,person,human,0.885,2.84,danger,219,95,1280,712
2026-02-21T13:06:31.542,person,human,0.837,2.92,danger,0,114,228,713
2026-02-21T13:06:31.542,person,human,0.598,7.95,warning,162,490,331,710
2026-02-21T13:06:31.709,person,human,0.876,2.83,danger,206,94,1276,712
2026-02-21T13:06:31.709,person,human,0.872,2.93,danger,0,114,228,711
2026-02-21T13:06:31.709,person,human,0.743,8.41,warning,164,490,330,698
2026-02-21T13:06:31.873,person,human,0.879,2.83,danger,197,95,1276,713
2026-02-21T13:06:31.873,person,human,0.881,2.94,danger,0,115,226,711
2026-02-21T13:06:31.873,person,human,0.488,9.21,warning,160,491,331,681
2026-02-21T13:06:32.041,person,human,0.858,2.84,danger,175,96,1278,713
2026-02-21T13:06:32.041,person,human,0.796,2.98,danger,0,124,215,712
2026-02-21T13:06:32.207,person,human,0.864,2.85,danger,172,98,1277,713
2026-02-21T13:06:32.207,person,human,0.536,3.02,danger,0,132,193,711
2026-02-21T13:06:32.374,person,human,0.880,2.86,danger,86,100,1276,712
2026-02-21T13:06:32.374,person,human,0.525,3.12,danger,0,148,164,709
2026-02-21T13:06:32.541,person,human,0.921,2.8,danger,87,88,1278,712
2026-02-21T13:06:32.541,person,human,0.538,3.14,danger,0,151,160,709
2026-02-21T13:06:32.707,person,human,0.879,2.78,danger,106,83,1276,712
2026-02-21T13:06:32.707,person,human,0.825,3.14,danger,0,154,168,711
2026-02-21T13:06:32.874,person,human,0.901,2.75,danger,97,75,1277,711
2026-02-21T13:06:32.874,person,human,0.736,3.0,danger,0,126,182,710
2026-02-21T13:06:33.041,person,human,0.901,2.72,danger,105,68,1276,711
2026-02-21T13:06:33.041,person,human,0.615,2.98,danger,0,120,196,708
2026-02-21T13:06:33.210,person,human,0.916,2.7,danger,107,64,1253,711
2026-02-21T13:06:33.210,person,human,0.711,2.94,danger,0,117,199,712
2026-02-21T13:06:33.372,person,human,0.908,2.69,danger,120,62,1279,712
2026-02-21T13:06:33.373,person,human,0.453,2.94,danger,0,116,204,711
2026-02-21T13:06:33.538,person,human,0.906,2.68,danger,124,61,1275,713
2026-02-21T13:06:33.538,person,human,0.536,2.95,danger,0,120,198,713
2026-02-21T13:06:33.713,person,human,0.919,2.67,danger,138,58,1279,713
2026-02-21T13:06:33.713,person,human,0.836,2.96,danger,0,120,198,711
2026-02-21T13:06:33.874,person,human,0.890,2.68,danger,85,58,1277,710
2026-02-21T13:06:33.874,person,human,0.568,2.97,danger,0,121,197,711
2026-02-21T13:06:34.040,person,human,0.885,2.67,danger,88,56,1277,711
2026-02-21T13:06:34.040,person,human,0.503,2.99,danger,0,124,198,710
2026-02-21T13:06:34.207,person,human,0.909,2.65,danger,202,50,1277,711
2026-02-21T13:06:34.207,person,human,0.666,2.96,danger,0,118,207,710
2026-02-21T13:06:34.373,person,human,0.936,2.65,danger,320,51,1278,711
2026-02-21T13:06:34.373,person,human,0.857,2.96,danger,0,119,201,711
2026-02-21T13:06:34.373,person,human,0.565,7.78,warning,161,493,359,718
2026-02-21T13:06:34.540,person,human,0.944,2.67,danger,333,55,1277,711
2026-02-21T13:06:34.540,person,human,0.808,2.97,danger,0,121,201,711
2026-02-21T13:06:34.540,person,human,0.672,7.78,warning,158,493,364,718
2026-02-21T13:06:34.707,person,human,0.909,2.67,danger,305,55,1276,711
2026-02-21T13:06:34.707,person,human,0.780,3.0,danger,0,126,200,710
2026-02-21T13:06:34.707,person,human,0.630,7.74,warning,159,492,331,718
2026-02-21T13:06:34.874,person,human,0.903,2.68,danger,268,57,1277,711
2026-02-21T13:06:34.874,person,human,0.835,2.97,danger,0,122,200,711
2026-02-21T13:06:34.874,person,human,0.590,7.81,warning,158,493,328,717
2026-02-21T13:06:35.040,person,human,0.912,2.67,danger,280,55,1277,711
2026-02-21T13:06:35.040,person,human,0.648,2.96,danger,0,118,205,710
2026-02-21T13:06:35.208,person,human,0.901,2.67,danger,286,56,1261,711
2026-02-21T13:06:35.208,person,human,0.850,2.97,danger,0,122,198,711
2026-02-21T13:06:35.208,person,human,0.729,7.81,warning,161,492,332,716
2026-02-21T13:06:35.374,person,human,0.874,2.65,danger,258,51,1162,711
2026-02-21T13:06:35.374,person,human,0.805,2.96,danger,0,120,199,712
2026-02-21T13:06:35.541,person,human,0.891,2.65,danger,243,51,1165,711
2026-02-21T13:06:35.541,person,human,0.594,2.96,danger,0,117,208,709
2026-02-21T13:06:35.708,person,human,0.918,2.62,danger,258,44,1206,712
2026-02-21T13:06:35.708,person,human,0.703,2.96,danger,0,117,203,709
2026-02-21T13:06:35.873,person,human,0.908,2.62,danger,262,42,1183,711
2026-02-21T13:06:35.873,person,human,0.661,2.95,danger,0,116,207,709
2026-02-21T13:06:36.039,person,human,0.885,2.6,danger,270,38,1173,712
2026-02-21T13:06:36.039,person,human,0.735,2.95,danger,0,119,212,712
2026-02-21T13:06:36.205,person,human,0.889,2.62,danger,273,43,1177,712
2026-02-21T13:06:36.205,person,human,0.831,3.0,danger,0,129,217,712
2026-02-21T13:06:36.371,person,human,0.900,2.59,danger,273,37,1172,713
2026-02-21T13:06:36.371,person,human,0.841,2.99,danger,0,126,229,712
2026-02-21T13:06:36.371,person,human,0.600,7.78,warning,161,492,329,717
2026-02-21T13:06:36.540,person,human,0.889,2.58,danger,265,36,1172,713
2026-02-21T13:06:36.540,person,human,0.764,2.97,danger,0,123,239,712
2026-02-21T13:06:36.540,person,human,0.515,7.81,warning,163,492,328,716
2026-02-21T13:06:36.706,person,human,0.900,2.59,danger,272,37,1174,712
2026-02-21T13:06:36.706,person,human,0.706,2.97,danger,0,123,239,712
2026-02-21T13:06:36.706,person,human,0.504,7.81,warning,165,493,328,717
2026-02-21T13:06:36.872,person,human,0.900,2.62,danger,271,43,1179,712
2026-02-21T13:06:36.872,person,human,0.828,2.99,danger,0,127,233,712
2026-02-21T13:06:37.038,person,human,0.900,2.58,danger,273,36,1176,713
2026-02-21T13:06:37.038,person,human,0.846,2.99,danger,0,126,232,712
2026-02-21T13:06:37.038,person,human,0.563,7.81,warning,161,490,331,714
2026-02-21T13:06:37.206,person,human,0.904,2.58,danger,272,36,1171,713
2026-02-21T13:06:37.206,person,human,0.838,3.01,danger,0,130,234,712
2026-02-21T13:06:37.371,person,human,0.897,2.59,danger,271,37,1175,713
2026-02-21T13:06:37.371,person,human,0.853,2.99,danger,0,126,232,712
2026-02-21T13:06:37.538,person,human,0.894,2.58,danger,271,36,1178,713
2026-02-21T13:06:37.538,person,human,0.835,3.0,danger,0,128,231,712
2026-02-21T13:06:37.707,person,human,0.892,2.59,danger,268,37,1174,713
2026-02-21T13:06:37.707,person,human,0.834,2.99,danger,0,128,232,713
2026-02-21T13:06:37.871,person,human,0.901,2.59,danger,272,37,1176,713
2026-02-21T13:06:37.871,person,human,0.858,2.99,danger,0,126,232,712
2026-02-21T13:06:37.871,person,human,0.477,7.85,warning,162,491,329,714
2026-02-21T13:06:38.037,person,human,0.885,2.62,danger,270,44,1181,711
2026-02-21T13:06:38.037,person,human,0.749,3.0,danger,0,128,233,712
2026-02-21T13:06:38.205,person,human,0.901,2.6,danger,271,40,1175,713
2026-02-21T13:06:38.205,person,human,0.793,2.96,danger,0,121,236,712
2026-02-21T13:06:38.372,person,human,0.903,2.61,danger,275,42,1174,712
2026-02-21T13:06:38.372,person,human,0.809,2.99,danger,0,127,231,712
2026-02-21T13:06:38.372,person,human,0.458,7.81,warning,163,491,329,715
2026-02-21T13:06:38.538,person,human,0.901,2.61,danger,274,41,1174,712
2026-02-21T13:06:38.538,person,human,0.836,2.99,danger,0,126,230,712
2026-02-21T13:06:38.538,person,human,0.567,7.81,warning,163,493,328,717
2026-02-21T13:06:38.711,person,human,0.906,2.6,danger,271,39,1175,712
2026-02-21T13:06:38.711,person,human,0.860,2.99,danger,0,126,229,712
2026-02-21T13:06:38.711,person,human,0.746,7.85,warning,165,491,330,714
2026-02-21T13:06:38.872,person,human,0.901,2.6,danger,269,39,1174,712
2026-02-21T13:06:38.872,person,human,0.861,2.98,danger,0,125,228,712
2026-02-21T13:06:38.872,person,human,0.662,7.85,warning,165,493,329,716
2026-02-21T13:06:39.038,person,human,0.908,2.6,danger,271,40,1173,713
2026-02-21T13:06:39.038,person,human,0.862,3.0,danger,0,129,229,712
2026-02-21T13:06:39.038,person,human,0.671,7.81,warning,163,492,329,716
2026-02-21T13:06:39.205,person,human,0.905,2.6,danger,272,39,1174,713
2026-02-21T13:06:39.205,person,human,0.873,2.98,danger,0,124,229,712
2026-02-21T13:06:39.205,person,human,0.739,7.81,warning,164,491,330,715
2026-02-21T13:06:39.370,person,human,0.903,2.6,danger,270,39,1176,713
2026-02-21T13:06:39.370,person,human,0.834,2.99,danger,0,126,228,712
2026-02-21T13:06:39.370,person,human,0.646,7.78,warning,166,492,328,717
2026-02-21T13:06:39.538,person,human,0.908,2.6,danger,273,39,1172,713
2026-02-21T13:06:39.538,person,human,0.842,2.98,danger,0,124,227,712
2026-02-21T13:06:39.538,person,human,0.529,7.81,warning,162,493,326,717
2026-02-21T13:06:39.705,person,human,0.904,2.6,danger,272,39,1172,713
2026-02-21T13:06:39.705,person,human,0.830,2.99,danger,0,126,228,711
2026-02-21T13:06:39.705,person,human,0.531,7.85,warning,163,491,329,714
